Time, Body Count
0.0000127100,10120 
0.0000127200,10120 
0.0000127300,10120 
0.0000127400,10120 
0.0000127500,10120 
0.0000127600,10120 
0.0000127700,10120 
0.0000127800,10120 
0.0000127900,10120 
0.0000128000,10120 
0.0000128100,10120 
0.0000128200,10120 
0.0000128300,10120 
0.0000128400,10120 
0.0000128500,10120 
0.0000128600,10120 
0.0000128700,10120 
0.0000128800,10120 
0.0000128900,10120 
0.0000129000,10120 
0.0000129100,10120 
0.0000129200,10120 
0.0000129300,10120 
0.0000129400,10120 
0.0000129500,10120 
0.0000129600,10120 
0.0000129700,10120 
0.0000129800,10120 
0.0000129900,10120 
0.0000130000,10120 
0.0000130100,10120 
0.0000130200,10120 
0.0000130300,10120 
0.0000130400,10120 
0.0000130500,10120 
0.0000130600,10120 
0.0000130700,10120 
0.0000130800,10120 
0.0000130900,10120 
0.0000131000,10120 
0.0000131100,10120 
0.0000131200,10120 
0.0000131300,10120 
0.0000131400,10120 
0.0000131500,10120 
0.0000131600,10120 
0.0000131700,10120 
0.0000131800,10120 
0.0000131900,10120 
0.0000132000,10120 
0.0000132100,10120 
0.0000132200,10120 
0.0000132300,10120 
0.0000132400,10120 
0.0000132500,10120 
0.0000132600,10120 
0.0000132700,10120 
0.0000132800,10120 
0.0000132900,10120 
0.0000133000,10120 
0.0000133100,10120 
0.0000133200,10120 
0.0000133300,10120 
0.0000133400,10120 
0.0000133500,10120 
0.0000133600,10120 
0.0000133700,10120 
0.0000133800,10120 
0.0000133900,10120 
0.0000134000,10120 
0.0000134100,10120 
0.0000134200,10120 
0.0000134300,10120 
0.0000134400,10120 
0.0000134500,10120 
0.0000134600,10120 
0.0000134700,10120 
0.0000134800,10120 
0.0000134900,10120 
0.0000135000,10120 
0.0000135100,10120 
0.0000135200,10120 
0.0000135300,10120 
0.0000135400,10120 
0.0000135500,10120 
0.0000135600,10120 
0.0000135700,10120 
0.0000135800,10120 
0.0000135900,10120 
0.0000136000,10120 
0.0000136100,10120 
0.0000136200,10120 
0.0000136300,10120 
0.0000136400,10120 
0.0000136500,10120 
0.0000136600,10120 
0.0000136700,10120 
0.0000136800,10120 
0.0000136900,10120 
0.0000137000,10120 
0.0000137100,10120 
0.0000137200,10120 
0.0000137300,10120 
0.0000137400,10120 
0.0000137500,10120 
0.0000137600,10120 
0.0000137700,10120 
0.0000137800,10120 
0.0000137900,10120 
0.0000138000,10120 
0.0000138100,10120 
0.0000138200,10120 
0.0000138300,10120 
0.0000138400,10120 
0.0000138500,10120 
0.0000138600,10120 
0.0000138700,10120 
0.0000138800,10120 
0.0000138900,10120 
0.0000139000,10120 
0.0000139100,10120 
0.0000139200,10120 
0.0000139300,10120 
0.0000139400,10120 
0.0000139500,10120 
0.0000139600,10120 
0.0000139700,10120 
0.0000139800,10120 
0.0000139900,10120 
0.0000140000,10120 
0.0000140100,10120 
0.0000140200,10120 
0.0000140300,10120 
0.0000140400,10120 
0.0000140500,10120 
0.0000140600,10120 
0.0000140700,10120 
0.0000140800,10120 
0.0000140900,10120 
0.0000141000,10120 
0.0000141100,10120 
0.0000141200,10120 
0.0000141300,10120 
0.0000141400,10120 
0.0000141500,10120 
0.0000141600,10120 
0.0000141700,10120 
0.0000141800,10120 
0.0000141900,10120 
0.0000142000,10120 
0.0000142100,10120 
0.0000142200,10120 
0.0000142300,10120 
0.0000142400,10120 
0.0000142500,10120 
0.0000142600,10120 
0.0000142700,10120 
0.0000142800,10120 
0.0000142900,10120 
0.0000143000,10120 
0.0000143100,10120 
0.0000143200,10120 
0.0000143300,10120 
0.0000143400,10120 
0.0000143500,10120 
0.0000143600,10120 
0.0000143700,10120 
0.0000143800,10120 
0.0000143900,10120 
0.0000144000,10120 
0.0000144100,10120 
0.0000144200,10120 
0.0000144300,10120 
0.0000144400,10120 
0.0000144500,10120 
0.0000144600,10120 
0.0000144700,10120 
0.0000144800,10120 
0.0000144900,10120 
0.0000145000,10120 
0.0000145100,10120 
0.0000145200,10120 
0.0000145300,10120 
0.0000145400,10120 
0.0000145500,10120 
0.0000145600,10120 
0.0000145700,10120 
0.0000145800,10120 
0.0000145900,10120 
0.0000146000,10120 
0.0000146100,10120 
0.0000146200,10120 
0.0000146300,10120 
0.0000146400,10120 
0.0000146500,10120 
0.0000146600,10120 
0.0000146700,10120 
0.0000146800,10120 
0.0000146900,10120 
0.0000147000,10120 
0.0000147100,10120 
0.0000147200,10120 
0.0000147300,10120 
0.0000147400,10120 
0.0000147500,10120 
0.0000147600,10120 
0.0000147700,10120 
0.0000147800,10120 
0.0000147900,10120 
0.0000148000,10120 
0.0000148100,10120 
0.0000148200,10120 
0.0000148300,10120 
0.0000148400,10120 
0.0000148500,10120 
0.0000148600,10120 
0.0000148700,10120 
0.0000148800,10120 
0.0000148900,10120 
0.0000149000,10120 
0.0000149100,10120 
0.0000149200,10120 
0.0000149300,10120 
0.0000149400,10120 
0.0000149500,10120 
0.0000149600,10120 
0.0000149700,10120 
0.0000149800,10120 
0.0000149900,10120 
0.0000150000,10120 
0.0000150100,10120 
0.0000150200,10120 
0.0000150300,10120 
0.0000150400,10120 
0.0000150500,10120 
0.0000150600,10120 
0.0000150700,10120 
0.0000150800,10120 
0.0000150900,10120 
0.0000151000,10120 
0.0000151100,10120 
0.0000151200,10120 
0.0000151300,10120 
0.0000151400,10120 
0.0000151500,10120 
0.0000151600,10120 
0.0000151700,10120 
0.0000151800,10120 
0.0000151900,10120 
0.0000152000,10120 
0.0000152100,10120 
0.0000152200,10120 
0.0000152300,10120 
0.0000152400,10120 
0.0000152500,10120 
0.0000152600,10120 
0.0000152700,10120 
0.0000152800,10120 
0.0000152900,10120 
0.0000153000,10120 
0.0000153100,10120 
0.0000153200,10120 
0.0000153300,10120 
0.0000153400,10120 
0.0000153500,10120 
0.0000153600,10120 
0.0000153700,10120 
0.0000153800,10120 
0.0000153900,10120 
0.0000154000,10120 
0.0000154100,10120 
0.0000154200,10120 
0.0000154300,10120 
0.0000154400,10120 
0.0000154500,10120 
0.0000154600,10120 
0.0000154700,10120 
0.0000154800,10120 
0.0000154900,10120 
0.0000155000,10120 
0.0000155100,10120 
0.0000155200,10120 
0.0000155300,10120 
0.0000155400,10120 
0.0000155500,10120 
0.0000155600,10120 
0.0000155700,10120 
0.0000155800,10120 
0.0000155900,10120 
0.0000156000,10120 
0.0000156100,10120 
0.0000156200,10120 
0.0000156300,10120 
0.0000156400,10120 
0.0000156500,10120 
0.0000156600,10120 
0.0000156700,10120 
0.0000156800,10120 
0.0000156900,10120 
0.0000157000,10120 
0.0000157100,10120 
0.0000157200,10120 
0.0000157300,10120 
0.0000157400,10120 
0.0000157500,10120 
0.0000157600,10120 
0.0000157700,10120 
0.0000157800,10120 
0.0000157900,10120 
0.0000158000,10120 
0.0000158100,10120 
0.0000158200,10120 
0.0000158300,10120 
0.0000158400,10120 
0.0000158500,10120 
0.0000158600,10120 
0.0000158700,10120 
0.0000158800,10120 
0.0000158900,10120 
0.0000159000,10120 
0.0000159100,10120 
0.0000159200,10120 
0.0000159300,10120 
0.0000159400,10120 
0.0000159500,10119 
0.0000159600,10119 
0.0000159700,10119 
0.0000159800,10119 
0.0000159900,10119 
0.0000160000,10119 
0.0000160100,10119 
0.0000160200,10119 
0.0000160300,10119 
0.0000160400,10119 
0.0000160500,10119 
0.0000160600,10119 
0.0000160700,10119 
0.0000160800,10119 
0.0000160900,10119 
0.0000161000,10119 
0.0000161100,10119 
0.0000161200,10119 
0.0000161300,10119 
0.0000161400,10119 
0.0000161500,10119 
0.0000161600,10119 
0.0000161700,10119 
0.0000161800,10119 
0.0000161900,10119 
0.0000162000,10119 
0.0000162100,10119 
0.0000162200,10119 
0.0000162300,10119 
0.0000162400,10119 
0.0000162500,10119 
0.0000162600,10119 
0.0000162700,10119 
0.0000162800,10119 
0.0000162900,10119 
0.0000163000,10119 
0.0000163100,10119 
0.0000163200,10119 
0.0000163300,10119 
0.0000163400,10119 
0.0000163500,10119 
0.0000163600,10119 
0.0000163700,10119 
0.0000163800,10119 
0.0000163900,10119 
0.0000164000,10119 
0.0000164100,10119 
0.0000164200,10119 
0.0000164300,10119 
0.0000164400,10119 
0.0000164500,10119 
0.0000164600,10119 
0.0000164700,10119 
0.0000164800,10119 
0.0000164900,10119 
0.0000165000,10119 
0.0000165100,10119 
0.0000165200,10119 
0.0000165300,10119 
0.0000165400,10119 
0.0000165500,10119 
0.0000165600,10119 
0.0000165700,10119 
0.0000165800,10119 
0.0000165900,10119 
0.0000166000,10119 
0.0000166100,10119 
0.0000166200,10119 
0.0000166300,10119 
0.0000166400,10119 
0.0000166500,10119 
0.0000166600,10119 
0.0000166700,10119 
0.0000166800,10119 
0.0000166900,10119 
0.0000167000,10119 
0.0000167100,10119 
0.0000167200,10119 
0.0000167300,10119 
0.0000167400,10119 
0.0000167500,10119 
0.0000167600,10119 
0.0000167700,10119 
0.0000167800,10119 
0.0000167900,10119 
0.0000168000,10119 
0.0000168100,10119 
0.0000168200,10119 
0.0000168300,10119 
0.0000168400,10119 
0.0000168500,10119 
0.0000168600,10119 
0.0000168700,10119 
0.0000168800,10119 
0.0000168900,10119 
0.0000169000,10119 
0.0000169100,10119 
0.0000169200,10119 
0.0000169300,10119 
0.0000169400,10119 
0.0000169500,10119 
0.0000169600,10119 
0.0000169700,10119 
0.0000169800,10119 
0.0000169900,10119 
0.0000170000,10119 
0.0000170100,10119 
0.0000170200,10119 
0.0000170300,10119 
0.0000170400,10119 
0.0000170500,10119 
0.0000170600,10119 
0.0000170700,10119 
0.0000170800,10119 
0.0000170900,10119 
0.0000171000,10119 
0.0000171100,10119 
0.0000171200,10119 
0.0000171300,10119 
0.0000171400,10119 
0.0000171500,10119 
0.0000171600,10119 
0.0000171700,10119 
0.0000171800,10119 
0.0000171900,10119 
0.0000172000,10119 
0.0000172100,10119 
0.0000172200,10119 
0.0000172300,10119 
0.0000172400,10119 
0.0000172500,10119 
0.0000172600,10119 
0.0000172700,10119 
0.0000172800,10119 
0.0000172900,10119 
0.0000173000,10119 
0.0000173100,10119 
0.0000173200,10119 
0.0000173300,10119 
0.0000173400,10119 
0.0000173500,10119 
0.0000173600,10119 
0.0000173700,10119 
0.0000173800,10119 
0.0000173900,10119 
0.0000174000,10119 
0.0000174100,10119 
0.0000174200,10119 
0.0000174300,10119 
0.0000174400,10119 
0.0000174500,10119 
0.0000174600,10119 
0.0000174700,10119 
0.0000174800,10119 
0.0000174900,10119 
0.0000175000,10119 
0.0000175100,10119 
0.0000175200,10119 
0.0000175300,10119 
0.0000175400,10119 
0.0000175500,10119 
0.0000175600,10119 
0.0000175700,10119 
0.0000175800,10119 
0.0000175900,10119 
0.0000176000,10119 
0.0000176100,10119 
0.0000176200,10119 
0.0000176300,10119 
0.0000176400,10119 
0.0000176500,10119 
0.0000176600,10119 
0.0000176700,10119 
0.0000176800,10119 
0.0000176900,10119 
0.0000177000,10119 
0.0000177100,10119 
0.0000177200,10119 
0.0000177300,10119 
0.0000177400,10119 
0.0000177500,10119 
0.0000177600,10119 
0.0000177700,10119 
0.0000177800,10119 
0.0000177900,10119 
0.0000178000,10119 
0.0000178100,10119 
0.0000178200,10119 
0.0000178300,10119 
0.0000178400,10119 
0.0000178500,10119 
0.0000178600,10119 
0.0000178700,10119 
0.0000178800,10119 
0.0000178900,10119 
0.0000179000,10119 
0.0000179100,10119 
0.0000179200,10119 
0.0000179300,10119 
0.0000179400,10119 
0.0000179500,10119 
0.0000179600,10119 
0.0000179700,10119 
0.0000179800,10119 
0.0000179900,10119 
0.0000180000,10119 
0.0000180100,10119 
0.0000180200,10119 
0.0000180300,10119 
0.0000180400,10119 
0.0000180500,10119 
0.0000180600,10119 
0.0000180700,10119 
0.0000180800,10119 
0.0000180900,10119 
0.0000181000,10119 
0.0000181100,10119 
0.0000181200,10119 
0.0000181300,10119 
0.0000181400,10119 
0.0000181500,10119 
0.0000181600,10119 
0.0000181700,10119 
0.0000181800,10119 
0.0000181900,10119 
0.0000182000,10119 
0.0000182100,10119 
0.0000182200,10119 
0.0000182300,10119 
0.0000182400,10119 
0.0000182500,10119 
0.0000182600,10119 
0.0000182700,10119 
0.0000182800,10119 
0.0000182900,10119 
0.0000183000,10119 
0.0000183100,10119 
0.0000183200,10119 
0.0000183300,10119 
0.0000183400,10119 
0.0000183500,10119 
0.0000183600,10119 
0.0000183700,10119 
0.0000183800,10119 
0.0000183900,10119 
0.0000184000,10119 
0.0000184100,10119 
0.0000184200,10119 
0.0000184300,10119 
0.0000184400,10119 
0.0000184500,10119 
0.0000184600,10119 
0.0000184700,10119 
0.0000184800,10119 
0.0000184900,10119 
0.0000185000,10119 
0.0000185100,10119 
0.0000185200,10119 
0.0000185300,10119 
0.0000185400,10119 
0.0000185500,10119 
0.0000185600,10119 
0.0000185700,10119 
0.0000185800,10119 
0.0000185900,10119 
0.0000186000,10119 
0.0000186100,10119 
0.0000186200,10119 
0.0000186300,10119 
0.0000186400,10119 
0.0000186500,10119 
0.0000186600,10119 
0.0000186700,10119 
0.0000186800,10119 
0.0000186900,10119 
0.0000187000,10119 
0.0000187100,10119 
0.0000187200,10119 
0.0000187300,10119 
0.0000187400,10119 
0.0000187500,10119 
0.0000187600,10119 
0.0000187700,10119 
0.0000187800,10119 
0.0000187900,10119 
0.0000188000,10119 
0.0000188100,10119 
0.0000188200,10119 
0.0000188300,10119 
0.0000188400,10119 
0.0000188500,10119 
0.0000188600,10119 
0.0000188700,10119 
0.0000188800,10119 
0.0000188900,10119 
0.0000189000,10119 
0.0000189100,10119 
0.0000189200,10119 
0.0000189300,10119 
0.0000189400,10119 
0.0000189500,10119 
0.0000189600,10119 
0.0000189700,10119 
0.0000189800,10119 
0.0000189900,10119 
0.0000190000,10119 
0.0000190100,10119 
0.0000190200,10119 
0.0000190300,10119 
0.0000190400,10119 
0.0000190500,10119 
0.0000190600,10119 
0.0000190700,10119 
0.0000190800,10119 
0.0000190900,10119 
0.0000191000,10119 
0.0000191100,10119 
0.0000191200,10119 
0.0000191300,10119 
0.0000191400,10119 
0.0000191500,10119 
0.0000191600,10119 
0.0000191700,10119 
0.0000191800,10119 
0.0000191900,10119 
0.0000192000,10119 
0.0000192100,10119 
0.0000192200,10119 
0.0000192300,10119 
0.0000192400,10119 
0.0000192500,10119 
0.0000192600,10119 
0.0000192700,10119 
0.0000192800,10119 
0.0000192900,10119 
0.0000193000,10119 
0.0000193100,10119 
0.0000193200,10119 
0.0000193300,10119 
0.0000193400,10119 
0.0000193500,10119 
0.0000193600,10119 
0.0000193700,10119 
0.0000193800,10119 
0.0000193900,10119 
0.0000194000,10119 
0.0000194100,10119 
0.0000194200,10119 
0.0000194300,10119 
0.0000194400,10119 
0.0000194500,10119 
0.0000194600,10119 
0.0000194700,10119 
0.0000194800,10119 
0.0000194900,10119 
0.0000195000,10119 
0.0000195100,10119 
0.0000195200,10119 
0.0000195300,10119 
0.0000195400,10119 
0.0000195500,10119 
0.0000195600,10119 
0.0000195700,10119 
0.0000195800,10119 
0.0000195900,10119 
0.0000196000,10119 
0.0000196100,10119 
0.0000196200,10119 
0.0000196300,10119 
0.0000196400,10119 
0.0000196500,10119 
0.0000196600,10119 
0.0000196700,10119 
0.0000196800,10119 
0.0000196900,10119 
0.0000197000,10119 
0.0000197100,10119 
0.0000197200,10119 
0.0000197300,10119 
0.0000197400,10119 
0.0000197500,10119 
0.0000197600,10119 
0.0000197700,10119 
0.0000197800,10119 
0.0000197900,10119 
0.0000198000,10119 
0.0000198100,10119 
0.0000198200,10119 
0.0000198300,10119 
0.0000198400,10119 
0.0000198500,10119 
0.0000198600,10119 
0.0000198700,10119 
0.0000198800,10119 
0.0000198900,10119 
0.0000199000,10119 
0.0000199100,10119 
0.0000199200,10119 
0.0000199300,10119 
0.0000199400,10119 
0.0000199500,10119 
0.0000199600,10119 
0.0000199700,10119 
0.0000199800,10119 
0.0000199900,10119 
0.0000200000,10119 
0.0000200100,10119 
0.0000200200,10119 
0.0000200300,10119 
0.0000200400,10119 
0.0000200500,10119 
0.0000200600,10119 
0.0000200700,10119 
0.0000200800,10119 
0.0000200900,10119 
0.0000201000,10119 
0.0000201100,10119 
0.0000201200,10119 
0.0000201300,10119 
0.0000201400,10119 
0.0000201500,10119 
0.0000201600,10119 
0.0000201700,10119 
0.0000201800,10119 
0.0000201900,10119 
0.0000202000,10119 
0.0000202100,10119 
0.0000202200,10119 
0.0000202300,10119 
0.0000202400,10119 
0.0000202500,10119 
0.0000202600,10119 
0.0000202700,10119 
0.0000202800,10119 
0.0000202900,10119 
0.0000203000,10119 
0.0000203100,10119 
0.0000203200,10119 
0.0000203300,10119 
0.0000203400,10119 
0.0000203500,10119 
0.0000203600,10119 
0.0000203700,10119 
0.0000203800,10119 
0.0000203900,10119 
0.0000204000,10119 
0.0000204100,10119 
0.0000204200,10119 
0.0000204300,10119 
0.0000204400,10119 
0.0000204500,10119 
0.0000204600,10119 
0.0000204700,10119 
0.0000204800,10119 
0.0000204900,10119 
0.0000205000,10119 
0.0000205100,10119 
0.0000205200,10119 
0.0000205300,10119 
0.0000205400,10119 
0.0000205500,10119 
0.0000205600,10119 
0.0000205700,10119 
0.0000205800,10119 
0.0000205900,10119 
0.0000206000,10119 
0.0000206100,10119 
0.0000206200,10119 
0.0000206300,10119 
0.0000206400,10119 
0.0000206500,10119 
0.0000206600,10119 
0.0000206700,10119 
0.0000206800,10119 
0.0000206900,10119 
0.0000207000,10119 
0.0000207100,10119 
0.0000207200,10119 
0.0000207300,10119 
0.0000207400,10119 
0.0000207500,10119 
0.0000207600,10119 
0.0000207700,10119 
0.0000207800,10119 
0.0000207900,10119 
0.0000208000,10119 
0.0000208100,10119 
0.0000208200,10119 
0.0000208300,10119 
0.0000208400,10119 
0.0000208500,10119 
0.0000208600,10119 
0.0000208700,10119 
0.0000208800,10119 
0.0000208900,10119 
0.0000209000,10119 
0.0000209100,10119 
0.0000209200,10119 
0.0000209300,10119 
0.0000209400,10119 
0.0000209500,10119 
0.0000209600,10119 
0.0000209700,10119 
0.0000209800,10119 
0.0000209900,10119 
0.0000210000,10119 
0.0000210100,10119 
0.0000210200,10119 
0.0000210300,10119 
0.0000210400,10119 
0.0000210500,10119 
0.0000210600,10119 
0.0000210700,10119 
0.0000210800,10119 
0.0000210900,10119 
0.0000211000,10119 
0.0000211100,10119 
0.0000211200,10119 
0.0000211300,10119 
0.0000211400,10119 
0.0000211500,10119 
0.0000211600,10119 
0.0000211700,10119 
0.0000211800,10119 
0.0000211900,10119 
0.0000212000,10119 
0.0000212100,10119 
0.0000212200,10119 
0.0000212300,10119 
0.0000212400,10119 
0.0000212500,10119 
0.0000212600,10119 
0.0000212700,10119 
0.0000212800,10119 
0.0000212900,10119 
0.0000213000,10119 
0.0000213100,10119 
0.0000213200,10119 
0.0000213300,10119 
0.0000213400,10119 
0.0000213500,10119 
0.0000213600,10119 
0.0000213700,10119 
0.0000213800,10119 
0.0000213900,10119 
0.0000214000,10119 
0.0000214100,10119 
0.0000214200,10119 
0.0000214300,10119 
0.0000214400,10119 
0.0000214500,10119 
0.0000214600,10119 
0.0000214700,10119 
0.0000214800,10119 
0.0000214900,10119 
0.0000215000,10119 
0.0000215100,10119 
0.0000215200,10119 
0.0000215300,10119 
0.0000215400,10119 
0.0000215500,10119 
0.0000215600,10119 
0.0000215700,10119 
0.0000215800,10119 
0.0000215900,10119 
0.0000216000,10119 
0.0000216100,10119 
0.0000216200,10119 
0.0000216300,10119 
0.0000216400,10119 
0.0000216500,10119 
0.0000216600,10119 
0.0000216700,10119 
0.0000216800,10119 
0.0000216900,10119 
0.0000217000,10119 
0.0000217100,10119 
0.0000217200,10119 
0.0000217300,10119 
0.0000217400,10119 
0.0000217500,10119 
0.0000217600,10119 
0.0000217700,10119 
0.0000217800,10119 
0.0000217900,10119 
0.0000218000,10119 
0.0000218100,10119 
0.0000218200,10119 
0.0000218300,10119 
0.0000218400,10119 
0.0000218500,10119 
0.0000218600,10119 
0.0000218700,10119 
0.0000218800,10119 
0.0000218900,10119 
0.0000219000,10119 
0.0000219100,10119 
0.0000219200,10119 
0.0000219300,10119 
0.0000219400,10119 
0.0000219500,10119 
0.0000219600,10119 
0.0000219700,10119 
0.0000219800,10119 
0.0000219900,10119 
0.0000220000,10119 
0.0000220100,10119 
0.0000220200,10119 
0.0000220300,10119 
0.0000220400,10119 
0.0000220500,10119 
0.0000220600,10119 
0.0000220700,10119 
0.0000220800,10119 
0.0000220900,10119 
0.0000221000,10119 
0.0000221100,10119 
0.0000221200,10119 
0.0000221300,10119 
0.0000221400,10119 
0.0000221500,10119 
0.0000221600,10119 
0.0000221700,10119 
0.0000221800,10119 
0.0000221900,10119 
0.0000222000,10119 
0.0000222100,10119 
0.0000222200,10119 
0.0000222300,10119 
0.0000222400,10119 
0.0000222500,10119 
0.0000222600,10119 
0.0000222700,10119 
0.0000222800,10119 
0.0000222900,10119 
0.0000223000,10119 
0.0000223100,10119 
0.0000223200,10119 
0.0000223300,10119 
0.0000223400,10119 
0.0000223500,10119 
0.0000223600,10119 
0.0000223700,10119 
0.0000223800,10119 
0.0000223900,10119 
0.0000224000,10119 
0.0000224100,10119 
0.0000224200,10119 
0.0000224300,10119 
0.0000224400,10119 
0.0000224500,10119 
0.0000224600,10119 
0.0000224700,10119 
0.0000224800,10119 
0.0000224900,10119 
0.0000225000,10119 
0.0000225100,10119 
0.0000225200,10119 
0.0000225300,10119 
0.0000225400,10119 
0.0000225500,10119 
0.0000225600,10119 
0.0000225700,10119 
0.0000225800,10119 
0.0000225900,10119 
0.0000226000,10119 
0.0000226100,10119 
0.0000226200,10119 
0.0000226300,10119 
0.0000226400,10119 
0.0000226500,10119 
0.0000226600,10119 
0.0000226700,10119 
0.0000226800,10119 
0.0000226900,10119 
0.0000227000,10119 
0.0000227100,10119 
0.0000227200,10119 
0.0000227300,10119 
0.0000227400,10119 
0.0000227500,10119 
0.0000227600,10119 
0.0000227700,10119 
0.0000227800,10119 
0.0000227900,10119 
0.0000228000,10119 
0.0000228100,10119 
0.0000228200,10119 
0.0000228300,10119 
0.0000228400,10119 
0.0000228500,10119 
0.0000228600,10119 
0.0000228700,10119 
0.0000228800,10119 
0.0000228900,10119 
0.0000229000,10119 
0.0000229100,10119 
0.0000229200,10119 
0.0000229300,10119 
0.0000229400,10119 
0.0000229500,10119 
0.0000229600,10119 
0.0000229700,10119 
0.0000229800,10119 
0.0000229900,10119 
0.0000230000,10119 
0.0000230100,10119 
0.0000230200,10119 
0.0000230300,10119 
0.0000230400,10119 
0.0000230500,10119 
0.0000230600,10119 
0.0000230700,10119 
0.0000230800,10119 
0.0000230900,10119 
0.0000231000,10119 
0.0000231100,10119 
0.0000231200,10119 
0.0000231300,10119 
0.0000231400,10119 
0.0000231500,10119 
0.0000231600,10119 
0.0000231700,10119 
0.0000231800,10119 
0.0000231900,10119 
0.0000232000,10119 
0.0000232100,10119 
0.0000232200,10119 
0.0000232300,10119 
0.0000232400,10119 
0.0000232500,10119 
0.0000232600,10119 
0.0000232700,10119 
0.0000232800,10119 
0.0000232900,10119 
0.0000233000,10119 
0.0000233100,10119 
0.0000233200,10119 
0.0000233300,10119 
0.0000233400,10119 
0.0000233500,10119 
0.0000233600,10119 
0.0000233700,10119 
0.0000233800,10119 
0.0000233900,10119 
0.0000234000,10119 
0.0000234100,10119 
0.0000234200,10119 
0.0000234300,10119 
0.0000234400,10119 
0.0000234500,10119 
0.0000234600,10119 
0.0000234700,10119 
0.0000234800,10119 
0.0000234900,10119 
0.0000235000,10119 
0.0000235100,10119 
0.0000235200,10119 
0.0000235300,10119 
0.0000235400,10119 
0.0000235500,10119 
0.0000235600,10119 
0.0000235700,10119 
0.0000235800,10119 
0.0000235900,10119 
0.0000236000,10119 
0.0000236100,10119 
0.0000236200,10119 
0.0000236300,10119 
0.0000236400,10119 
0.0000236500,10119 
0.0000236600,10119 
0.0000236700,10119 
0.0000236800,10119 
0.0000236900,10119 
0.0000237000,10119 
0.0000237100,10119 
0.0000237200,10119 
0.0000237300,10119 
0.0000237400,10119 
0.0000237500,10119 
0.0000237600,10119 
0.0000237700,10119 
0.0000237800,10119 
0.0000237900,10119 
0.0000238000,10119 
0.0000238100,10119 
0.0000238200,10119 
0.0000238300,10119 
0.0000238400,10119 
0.0000238500,10119 
0.0000238600,10119 
0.0000238700,10119 
0.0000238800,10119 
0.0000238900,10119 
0.0000239000,10119 
0.0000239100,10119 
0.0000239200,10119 
0.0000239300,10119 
0.0000239400,10119 
0.0000239500,10119 
0.0000239600,10119 
0.0000239700,10119 
0.0000239800,10119 
0.0000239900,10119 
0.0000240000,10119 
0.0000240100,10119 
0.0000240200,10119 
0.0000240300,10119 
0.0000240400,10119 
0.0000240500,10119 
0.0000240600,10119 
0.0000240700,10119 
0.0000240800,10119 
0.0000240900,10119 
0.0000241000,10119 
0.0000241100,10119 
0.0000241200,10119 
0.0000241300,10119 
0.0000241400,10119 
0.0000241500,10119 
0.0000241600,10119 
0.0000241700,10119 
0.0000241800,10119 
0.0000241900,10119 
0.0000242000,10119 
0.0000242100,10119 
0.0000242200,10119 
0.0000242300,10119 
0.0000242400,10119 
0.0000242500,10119 
0.0000242600,10119 
0.0000242700,10119 
0.0000242800,10119 
0.0000242900,10119 
0.0000243000,10119 
0.0000243100,10119 
0.0000243200,10119 
0.0000243300,10119 
0.0000243400,10119 
0.0000243500,10119 
0.0000243600,10119 
0.0000243700,10119 
0.0000243800,10119 
0.0000243900,10119 
0.0000244000,10119 
0.0000244100,10119 
0.0000244200,10119 
0.0000244300,10119 
0.0000244400,10119 
0.0000244500,10119 
0.0000244600,10119 
0.0000244700,10119 
0.0000244800,10119 
0.0000244900,10119 
0.0000245000,10119 
0.0000245100,10119 
0.0000245200,10119 
0.0000245300,10119 
0.0000245400,10119 
0.0000245500,10119 
0.0000245600,10119 
0.0000245700,10119 
0.0000245800,10119 
0.0000245900,10119 
0.0000246000,10119 
0.0000246100,10119 
0.0000246200,10119 
0.0000246300,10119 
0.0000246400,10119 
0.0000246500,10119 
0.0000246600,10119 
0.0000246700,10119 
0.0000246800,10119 
0.0000246900,10119 
0.0000247000,10119 
0.0000247100,10119 
0.0000247200,10119 
0.0000247300,10119 
0.0000247400,10119 
0.0000247500,10119 
0.0000247600,10119 
0.0000247700,10119 
0.0000247800,10119 
0.0000247900,10119 
0.0000248000,10119 
0.0000248100,10119 
0.0000248200,10119 
0.0000248300,10119 
0.0000248400,10119 
0.0000248500,10119 
0.0000248600,10119 
0.0000248700,10119 
0.0000248800,10119 
0.0000248900,10119 
0.0000249000,10119 
0.0000249100,10119 
0.0000249200,10119 
0.0000249300,10119 
0.0000249400,10119 
0.0000249500,10119 
0.0000249600,10119 
0.0000249700,10119 
0.0000249800,10119 
0.0000249900,10119 
0.0000250000,10119 
0.0000250100,10119 
0.0000250200,10119 
0.0000250300,10119 
0.0000250400,10119 
0.0000250500,10119 
0.0000250600,10119 
0.0000250700,10119 
0.0000250800,10119 
0.0000250900,10119 
0.0000251000,10119 
0.0000251100,10119 
0.0000251200,10119 
0.0000251300,10119 
0.0000251400,10119 
0.0000251500,10119 
0.0000251600,10119 
0.0000251700,10119 
0.0000251800,10119 
0.0000251900,10119 
0.0000252000,10119 
0.0000252100,10119 
0.0000252200,10119 
0.0000252300,10119 
0.0000252400,10119 
0.0000252500,10119 
0.0000252600,10119 
0.0000252700,10119 
0.0000252800,10119 
0.0000252900,10119 
0.0000253000,10119 
0.0000253100,10119 
0.0000253200,10119 
0.0000253300,10119 
0.0000253400,10119 
0.0000253500,10119 
0.0000253600,10119 
0.0000253700,10119 
0.0000253800,10119 
0.0000253900,10119 
0.0000254000,10119 
0.0000254100,10119 
0.0000254200,10119 
